rin,majority_sig,minority_sig,reason,majority_n,minority_n,n_editions,shape,contiguous
3235-AI95,usc:15:77a,usc:15:77s,usc.field1.edit1,2,1,3,minority-prefix,true
3235-AI95,usc:15:77a,usc:15:77j,usc.field1.edit1,2,1,3,minority-prefix,true
3235-AI95,usc:15:80a-1,usc:15:80a-8,usc.field1.edit1,2,1,3,minority-prefix,true
3235-AJ44,usc:15:77a,usc:15:77j,usc.field1.edit1,7,1,8,minority-prefix,true
3235-AJ44,usc:15:77a,usc:15:77e,usc.field1.edit1,7,1,8,minority-prefix,true
3235-AJ44,usc:15:77a,usc:15:77g,usc.field1.edit1,7,1,8,minority-prefix,true
3235-AJ44,usc:15:77a,usc:15:77f,usc.field1.edit1,7,1,8,minority-prefix,true
3235-AJ44,usc:15:77a,usc:15:77h,usc.field1.edit1,7,1,8,minority-prefix,true
3235-AJ44,usc:15:77a,usc:15:77s,usc.field1.edit1,7,1,8,minority-prefix,true
3235-AJ44,usc:15:80a-1,usc:15:80a-8,usc.field1.edit1,7,1,8,minority-prefix,true
3235-AJ57,usc:15:78b,usc:15:78,usc.field1.trailing-char,2,1,3,minority-prefix,true
3235-AJ57,usc:15:78c,usc:15:78,usc.field1.trailing-char,2,1,3,minority-prefix,true
3235-AJ57,usc:15:78o,usc:15:78,usc.field1.trailing-char,2,1,3,minority-prefix,true
3235-AJ57,usc:15:78q,usc:15:78,usc.field1.trailing-char,2,1,3,minority-prefix,true
3235-AJ57,usc:15:78s,usc:15:78,usc.field1.trailing-char,2,1,3,minority-prefix,true
3235-AJ57,usc:15:78w,usc:15:78,usc.field1.trailing-char,2,1,3,minority-prefix,true
3235-AK33,usc:15:80a-29,usc:15:80a-39,usc.field1.edit1,2,1,3,minority-prefix,true
3235-AK33,usc:15:80a-30,usc:15:80a-34,usc.field1.edit1,2,1,3,minority-prefix,true
3235-AK33,usc:15:80a-30,usc:15:80a-39,usc.field1.edit1,2,1,3,minority-prefix,true
3235-AK60,usc:15:77a,usc:15:77j,usc.field1.edit1,19,1,20,minority-suffix,true
3235-AK60,usc:15:77a,usc:15:77s,usc.field1.edit1,19,1,20,minority-suffix,true
3235-AK60,usc:15:80a-1,usc:15:80a-8,usc.field1.edit1,19,1,20,minority-suffix,true
3235-AK93,usc:15:78dd,usc:15:78d,usc.field1.trailing-char,23,3,26,minority-suffix,true
3235-AL00,usc:15:78n,usc:15:78,usc.field1.trailing-char,22,1,23,reverted-blip,true
3235-AL04,usc:15:77z-3m,usc:15:77z-3,usc.field1.trailing-char,23,3,26,minority-suffix,true
3235-AL27,usc:15:80b-211,usc:15:80b-11,usc.field1.edit1,11,5,16,minority-suffix,true
3235-AL60,usc:15:80a-31,usc:15:80a-37,usc.field1.edit1,8,3,11,minority-suffix,true
3235-AL60,usc:15:80a-31,usc:15:80a-33,usc.field1.edit1,8,1,11,minority-suffix,true
3235-AL60,usc:15:80a-31,usc:15:80a-35,usc.field1.edit1,8,1,11,minority-suffix,true
3235-AL60,usc:15:80a-38,usc:15:80a-33,usc.field1.edit1,8,1,11,minority-suffix,true
3235-AL60,usc:15:80a-38,usc:15:80a-18,usc.field1.edit1,8,3,11,minority-suffix,true
3235-AL60,usc:15:80a-38,usc:15:80a-35,usc.field1.edit1,8,1,11,minority-suffix,true
3235-AL60,usc:15:80a-38,usc:15:80a-37,usc.field1.edit1,8,3,11,minority-suffix,true
3235-AL60,usc:15:80b,usc:15:80a,usc.field1.edit1,2,1,11,minority-prefix,true
3235-AL66,usc:15:78b,usc:15:78a,usc.field1.edit1,5,4,9,minority-suffix,true
3235-AL66,usc:15:78c,usc:15:78a,usc.field1.edit1,5,4,9,minority-suffix,true
3235-AL66,usc:15:78i,usc:15:78a,usc.field1.edit1,5,4,9,minority-suffix,true
3235-AL66,usc:15:78j,usc:15:78a,usc.field1.edit1,5,4,9,minority-suffix,true
3235-AL66,usc:15:78l,usc:15:78a,usc.field1.edit1,5,4,9,minority-suffix,true
3235-AL66,usc:15:78m,usc:15:78a,usc.field1.edit1,5,4,9,minority-suffix,true
3235-AL66,usc:15:78n,usc:15:78a,usc.field1.edit1,5,4,9,minority-suffix,true
3235-AL69,usc:15:78q,usc:15:78f,usc.field1.edit1,7,5,12,minority-prefix,true
3235-AL69,usc:15:78q,usc:15:78w,usc.field1.edit1,7,5,12,minority-prefix,true
3235-AL77,usc:15:772-3,usc:15:77z-3,usc.field1.edit1,5,2,8,minority-suffix,true
3235-AL77,usc:15:77l,usc:15:77c,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77l,usc:15:78l,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77l,usc:15:77f,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77m,usc:15:78m,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77m,usc:15:77f,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77m,usc:15:77c,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77mm,usc:15:778mm,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77o,usc:15:78o,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77o,usc:15:77f,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77o,usc:15:77c,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77w,usc:15:77f,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77w,usc:15:78w,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL77,usc:15:77w,usc:15:77c,usc.field1.edit1,6,2,8,minority-suffix,true
3235-AL81,usc:15:78l,usc:15:780,usc.field1.edit1,4,1,5,minority-prefix,true
3235-AL81,usc:15:78l,usc:15:77l,usc.field1.edit1,4,1,5,minority-prefix,true
3235-AL81,usc:15:78o,usc:15:780,usc.field1.edit1,4,1,5,minority-prefix,true
3235-AL88,usc:15:77f,usc:16:77f,usc.field0.edit1,6,2,8,minority-prefix,true
3235-AL88,usc:15:77g,usc:16:77g,usc.field0.edit1,6,2,8,minority-prefix,true
3235-AL88,usc:15:77h,usc:16:77h,usc.field0.edit1,6,2,8,minority-prefix,true
3235-AL88,usc:15:77j,usc:16:77j,usc.field0.edit1,6,2,8,minority-prefix,true
3235-AL96,usc:15:78w,usc:15:78s,usc.field1.edit1,6,5,11,minority-suffix,true
3235-AL96,usc:15:78w,usc:15:78c,usc.field1.edit1,6,5,11,minority-suffix,true
3235-AL96,usc:15:78w,usc:15:78o,usc.field1.edit1,6,5,11,minority-suffix,true
3235-AL96,usc:15:78w,usc:15:78m,usc.field1.edit1,6,5,11,minority-suffix,true
3235-AL96,usc:15:78w,usc:15:78l,usc.field1.edit1,6,5,11,minority-suffix,true
3235-AM06,pl:111-2013,pl:111-203,pl.field0.edit1,11,6,17,minority-suffix,true
3235-AM06,usc:15:78l,usc:17:78l,usc.field0.edit1,6,3,17,minority-prefix,true
3235-AM06,usc:17:78,usc:17:78l,usc.field1.trailing-char,8,3,17,minority-suffix,true
3235-AM06,usc:17:78c,usc:15:78c,usc.field0.edit1,11,6,17,minority-suffix,true
3235-AM06,usc:17:78m,usc:15:78m,usc.field0.edit1,11,6,17,minority-suffix,true
3235-AM06,usc:17:78mm,usc:15:78mm,usc.field0.edit1,11,6,17,minority-suffix,true
3235-AM06,usc:17:78o,usc:15:78o,usc.field0.edit1,11,6,17,minority-suffix,true
3235-AM06,usc:17:78w,usc:15:78w,usc.field0.edit1,11,6,17,minority-suffix,true
3235-AM08,usc:15:80b-11a,usc:15:80b-11,usc.field1.trailing-char,7,1,8,minority-suffix,true
3235-AM27,usc:15:77a,usc:15:77s,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM27,usc:15:77a,usc:15:77d,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM27,usc:15:77a,usc:15:77c,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM31,usc:15:78b,usc:15:78n,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78b,usc:15:78o,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78b,usc:15:78m,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78b,usc:15:78d,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78b,usc:15:78j,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78i,usc:15:78m,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78i,usc:15:78j,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78i,usc:15:78n,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78i,usc:15:78o,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:78i,usc:15:78d,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:80a-36,usc:15:80a-38,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:80a-36,usc:15:80a-31,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:80a-37,usc:15:80a-31,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM31,usc:15:80a-37,usc:15:80a-38,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AM48,usc:15:77a,usc:15:77g,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM48,usc:15:77a,usc:15:77j,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM48,usc:15:77a,usc:15:77s,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM48,usc:15:78a,usc:15:78c,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM48,usc:15:78a,usc:15:78l,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM48,usc:15:78a,usc:15:78w,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM48,usc:15:78a,usc:15:78m,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM48,usc:15:78a,usc:15:78n,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AM51,usc:15:80a-37,usc:15:80a-39,usc.field1.edit1,2,1,3,minority-prefix,true
3235-AM57,usc:15:78b,usc:15:78f,usc.field1.edit1,8,5,13,minority-suffix,true
3235-AM57,usc:15:78b,usc:15:78o,usc.field1.edit1,8,5,13,minority-suffix,true
3235-AM57,usc:15:78b,usc:15:78w,usc.field1.edit1,8,5,13,minority-suffix,true
3235-AM57,usc:15:78b,usc:15:78s,usc.field1.edit1,8,5,13,minority-suffix,true
3235-AM57,usc:15:78b,usc:15:78e,usc.field1.edit1,8,5,13,minority-suffix,true
3235-AM63,usc:15:77,usc:15:77s,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:77,usc:15:77g,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:77,usc:15:77j,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:77,usc:15:77h,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:78,usc:15:78w,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:78,usc:15:78m,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:78,usc:15:78q,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:78,usc:15:78l,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:78,usc:15:78c,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM63,usc:15:78,usc:15:78n,usc.field1.trailing-char,3,1,4,minority-suffix,true
3235-AM96,usc:15:77e,usc:15:77,usc.field1.trailing-char,5,1,6,minority-prefix,true
3235-AN07,usc:15:80b-1,usc:15:80b-11,usc.field1.trailing-char,3,2,5,minority-suffix,true
3235-AN07,usc:15:80b-1,usc:15:80b-6,usc.field1.edit1,3,2,5,minority-suffix,true
3235-AN07,usc:15:80b-1,usc:15:80b-4,usc.field1.edit1,3,2,5,minority-suffix,true
3235-AN07,usc:15:80b-1,usc:15:80b-3,usc.field1.edit1,3,2,5,minority-suffix,true
3235-AN08,usc:15:80a-8,usc:15:80a-1,usc.field1.edit1,5,3,8,minority-prefix,true
3235-AN08,usc:15:80b-11,usc:15:80b-1,usc.field1.trailing-char,5,3,8,minority-prefix,true
3235-AN08,usc:15:80b-3,usc:15:80b-1,usc.field1.edit1,5,3,8,minority-prefix,true
3235-AN08,usc:15:80b-4,usc:15:80b-1,usc.field1.edit1,5,3,8,minority-prefix,true
3235-AN08,usc:15:80b-6,usc:15:80b-1,usc.field1.edit1,5,3,8,minority-prefix,true
3235-AN15,usc:15:77f,usc:15:78f,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN15,usc:15:78c,usc:15:78f,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN15,usc:15:78c,usc:15:78q,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN15,usc:15:78l,usc:15:78q,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN15,usc:15:78l,usc:15:78f,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN15,usc:15:78n,usc:15:78f,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN15,usc:15:78n,usc:15:78q,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN18,usc:15:10b-11,usc:15:80b-11,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN18,usc:15:10b-3,usc:15:10b-6,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN18,usc:15:10b-3,usc:15:80b-3,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN18,usc:15:10b-4,usc:15:10b-6,usc.field1.edit1,5,1,6,minority-prefix,true
3235-AN18,usc:15:10b-4,usc:15:80b-4,usc.field1.edit1,5,1,6,minority-prefix,true
3245-AD90,usc:31:3720,usc:31:3720a,usc.field1.trailing-char,8,2,10,minority-suffix,true
3245-AD90,usc:5:5574,usc:5:5514,usc.field1.edit1,8,2,10,minority-suffix,true
3245-AE08,usc:15:6833,usc:15:683,usc.field1.trailing-char,4,1,5,minority-suffix,true
3245-AE68,usc:15:697,usc:15:687,usc.field1.edit1,4,1,5,minority-prefix,true
3245-AE68,usc:15:697,usc:15:697c,usc.field1.trailing-char,4,1,5,minority-prefix,true
3245-AE68,usc:15:697,usc:15:697a,usc.field1.trailing-char,4,1,5,minority-prefix,true
3245-AE68,usc:15:697,usc:15:697b,usc.field1.trailing-char,4,1,5,minority-prefix,true
3245-AE68,usc:15:697,usc:15:695,usc.field1.edit1,4,1,5,minority-prefix,true
3245-AF13,usc:15:657a,usc:15:657,usc.field1.trailing-char,5,3,8,minority-prefix,true
3245-AF85,usc:15:694b,usc:15:694,usc.field1.trailing-char,5,1,18,minority-suffix,true
3245-AF88,usc:15:636,usc:15:636j,usc.field1.trailing-char,8,4,13,minority-suffix,true
3245-AF99,usc:15:657n,usc:15:657,usc.field1.trailing-char,13,1,25,minority-prefix,true
3245-AH26,pl:116-283,pl:116-238,pl.field0.transpose,2,1,5,minority-prefix,true
7100-AB77,usc:12:321-338,usc:12:321-338a,usc.field1.trailing-char,13,1,14,minority-prefix,true
7100-AB86,usc:42:4001,usc:12:4001,usc.field0.edit1,2,1,3,minority-prefix,true
7100-AC87,usc:12:2901,usc:12:290,usc.field1.trailing-char,5,4,9,minority-suffix,true
7100-AD27,usc:15:1693,usc:15:1693b,usc.field1.trailing-char,2,1,3,minority-prefix,true
7100-AD70,usc:15:780-11,usc:15:78o-11,usc.field1.edit1,5,1,6,minority-prefix,true
7100-AE78,usc:12:4008,usc:12:4002,usc.field1.edit1,3,1,4,minority-prefix,true
7100-AE78,usc:12:4008,usc:12:4003,usc.field1.edit1,3,1,4,minority-prefix,true
7100-AE78,usc:12:4008,usc:12:4004,usc.field1.edit1,3,1,4,minority-prefix,true
7100-AE78,usc:12:4008,usc:12:4005,usc.field1.edit1,3,1,4,minority-prefix,true
7100-AE78,usc:12:4008,usc:12:4001,usc.field1.edit1,3,1,4,minority-prefix,true
7100-AF56,usc:12:1467a,usc:12:1467,usc.field1.trailing-char,6,3,9,minority-prefix,true
9000-AL41,usc:42:2473,usc:42:473,usc.field1.leading-digit,2,1,3,minority-prefix,true
