cfr_part	rule	family	citation_old_to_new	note_text_verbatim
9:106	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:107	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:107	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:108	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:108	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:109	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:109	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:11	dotted-cfr-section	usc	15:2 -> (removed)	15 U.S.C. 1823-1825 and 1828; 7 CFR 2.22, 2.80, and 371.7.
9:11	dotted-cfr-section	usc	15:371 -> (removed)	15 U.S.C. 1823-1825 and 1828; 7 CFR 2.22, 2.80, and 371.7.
9:112	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:112	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:113	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:113	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:114	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:114	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:115	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:115	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:116	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:116	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:117	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:117	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:118	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:118	dotted-cfr-section	usc	21:371 -> (removed)	21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:12	dotted-cfr-section	usc	15:2 -> (removed)	15 U.S.C. 1825 and 1828; 7 CFR 2.22, 2.80, and 371.7.
9:12	dotted-cfr-section	usc	15:371 -> (removed)	15 U.S.C. 1825 and 1828; 7 CFR 2.22, 2.80, and 371.7.
9:121	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8401; 7 CFR 2.22, 2.80, and 371.4.
9:121	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8401; 7 CFR 2.22, 2.80, and 371.4.
9:122	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 151-158; 7 CFR 2.22, 2.80, and 371.4.
9:122	dotted-cfr-section	usc	21:371 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 151-158; 7 CFR 2.22, 2.80, and 371.4.
9:123	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:123	dotted-cfr-section	usc	21:371 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 151-159; 7 CFR 2.22, 2.80, and 371.4.
9:124	dotted-cfr-section	usc	35:2 -> (removed)	35 U.S.C. 156; 7 CFR 2.22, 2.80, and 371.4.
9:124	dotted-cfr-section	usc	35:371 -> (removed)	35 U.S.C. 156; 7 CFR 2.22, 2.80, and 371.4.
9:130	dotted-cfr-section	usc	31:2 -> (removed)	5 U.S.C. 5542; 7 U.S.C. 1622 and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 3701, 3716, 3717, 3719, and 3720A; 7 CFR 2.22, 2.80, and 371.4.
9:130	dotted-cfr-section	usc	31:371 -> (removed)	5 U.S.C. 5542; 7 U.S.C. 1622 and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 3701, 3716, 3717, 3719, and 3720A; 7 CFR 2.22, 2.80, and 371.4.
9:145	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:145	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:146	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:146	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:147	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:147	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:151	dotted-cfr-section	usc	19:2 -> (removed)	19 U.S.C. 1202; 7 CFR 2.22, 2.80, and 371.4.
9:151	dotted-cfr-section	usc	19:371 -> (removed)	19 U.S.C. 1202; 7 CFR 2.22, 2.80, and 371.4.
9:156	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1622 and 1624; 21 U.S.C. 136a; 7 CFR 2.22, 2.80, and 371.4.
9:156	dotted-cfr-section	usc	21:371 -> (removed)	7 U.S.C. 1622 and 1624; 21 U.S.C. 136a; 7 CFR 2.22, 2.80, and 371.4.
9:160	dotted-cfr-section	usc	15:2 -> (removed)	7 U.S.C. 8301-8317; 15 U.S.C. 1828; 7 CFR 2.22, 2.80, and 371.4.
9:160	dotted-cfr-section	usc	15:371 -> (removed)	7 U.S.C. 8301-8317; 15 U.S.C. 1828; 7 CFR 2.22, 2.80, and 371.4.
9:161	dotted-cfr-section	usc	15:2 -> (removed)	7 U.S.C. 8301-8317; 15 U.S.C. 1828; 7 CFR 2.22, 2.80, and 371.4.
9:161	dotted-cfr-section	usc	15:371 -> (removed)	7 U.S.C. 8301-8317; 15 U.S.C. 1828; 7 CFR 2.22, 2.80, and 371.4.
9:162	dotted-cfr-section	usc	15:2 -> (removed)	7 U.S.C. 8301-8317; 15 U.S.C. 1828; 7 CFR 2.22, 2.80, and 371.4.
9:162	dotted-cfr-section	usc	15:371 -> (removed)	7 U.S.C. 8301-8317; 15 U.S.C. 1828; 7 CFR 2.22, 2.80, and 371.4.
9:166	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 3801-3813; 7 CFR 2.22, 2.8, and 371.4
9:166	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 3801-3813; 7 CFR 2.22, 2.8, and 371.4
9:167	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 3804, 3805, and 3811; 7 CFR 2.22, 2.80, and 371.4.
9:167	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 3804, 3805, and 3811; 7 CFR 2.22, 2.80, and 371.4.
9:2	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 2131-2159; 7 CFR 2.22, 2.80, and 371.7.
9:2	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 2131-2159; 7 CFR 2.22, 2.80, and 371.7.
9:202	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 228(a); 7 CFR 2.22 and 2.81.
9:205	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 1631; 7 CFR 2.22 and 2.81.
9:3	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 2131-2159; 7 CFR 2.22, 2.80, and 371.7.
9:3	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 2131-2159; 7 CFR 2.22, 2.80, and 371.7.
9:300	dotted-cfr-section	usc	7:2 -> (removed)	21 U.S.C. 451-470, 601-695, 1031-1056; 7 U.S.C. 138-138i, 450, 1621-1627, 1901-1906; 7 CFR 2.7, 2.18, 2.53.
9:301	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 138-138i, 450, 1901-1906; 21 U.S.C. 601-695; 7 CFR 2.7, 2.18, 2.53.
9:302	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:303	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:304	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:305	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:306	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.7, 2.18, 2.53.
9:307	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 394, 21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:309	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:310	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:311	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:312	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:313	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1901-1906; 21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:314	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:315	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:316	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.55.
9:317	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:318	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1633, 1901-1906; 21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:319	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1633, 1901-1906; 21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:320	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:321	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:322	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:325	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1633, 1901-1906; 21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:327	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:329	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:331	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:332	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.18, 2.53.
9:335	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-695; 7 CFR 2.17, 2.55.
9:350	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 1622, 1624; 7 CFR 2.17, 2.55.
9:351	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 1622, 1624; 7 CFR 2.17 (g) and (i), 2.55.
9:352	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 1622, 1624; 7 CFR 2.17 (g) and (i), 2.55.
9:354	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 1622, 1624; 7 CFR 2.17 (g) and (i), 2.55.
9:362	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 1622; 7 CFR 2.18 (g) and (i) and 2.53.
9:381	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 138f, 1633; 21 U.S.C. 451-472; 7 CFR 2.7, 2.18, 2.53.
9:390	dotted-cfr-section	usc	21:2 -> (removed)	5 U.S.C. 301, 552, 552a; 21 U.S.C. 451-472, 601-695; 7 CFR 1.3, 2.7.
9:391	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 138f; 7 U.S.C. 1622, 1627 and 2219a; 21 U.S.C. 451 et seq.; 21 U.S.C. 601-695; 7 CFR 2.18 and 2.53.
9:4	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 2149 and 2151; 7 CFR 2.22, 2.80, and 371.7.
9:4	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 2149 and 2151; 7 CFR 2.22, 2.80, and 371.7.
9:412	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 451-470, 601-695; 7 CFR 2.18, 2.53.
9:416	dotted-cfr-section	usc	7:2 -> (removed)	21 U.S.C. 451-470, 601-695, 1031-1056; 7 U.S.C. 450, 1901-1906; 7 CFR 2.18, 2.53.
9:417	dotted-cfr-section	usc	7:2 -> (removed)	21 U.S.C. 451-470, 601-695, 1031-1056; 7 U.S.C. 450, 1901-1906; 7 CFR 2.18, 2.53.
9:418	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 450; 21 U.S.C. 451-470, 601-695; 7 CFR 2.18, 2.53.
9:424	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1633, 1901-1906; 21 U.S.C. 451-472, 601-695; 7 CFR 2.18, 2.53.
9:430	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 450; 7 U.S.C. 1901-1906; 21 U.S.C. 451-470, 601-695; 7 CFR 2.18, 2.53.
9:431	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1633, 1901-1906; 21 U.S.C. 451-472, 601-695; 7 CFR 2.18, 2.53.
9:439	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 138f, 450, 1901-1906, 1622(o); 21 U.S.C. 451-470, 601-695; 7 CFR 2.18, 2.53.
9:441	dotted-cfr-section	usc	7:2 -> (removed)	21 U.S.C. 451-470, 601-695; 7 U.S.C. 450, 1901-1906; 7 CFR 2.18, 2.53.
9:442	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 451-470, 601-695; 7 CFR 2.18, 2.53.
9:49	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:49	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:50	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:50	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:500	dotted-cfr-section	usc	33:2 -> (removed)	21 U.S.C. 451-470, 601-695, 1031-1056; 7 U.S.C. 450, 1901-1906; (33 U.S.C. 1251 et seq. ); 7 CFR 2.18, 2.53.
9:51	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:51	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:52	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:52	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:53	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:53	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:530	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 138f; 7 U.S.C. 450; 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:531	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 138f; 7 U.S.C. 450; 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:532	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 138f; 7 U.S.C. 450; 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:533	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:534	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:537	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:539	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:54	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:54	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:540	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:541	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:544	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:548	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 1633; 21 U.S.C. 601-602, 606-695; 7 CFR 2.7, 2.18, 2.53.
9:55	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:55	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:550	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:552	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:555	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 450; 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:557	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:559	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 450; 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:56	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:56	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:560	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 450; 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:561	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 450; 21 U.S.C. 601-602, 606-622, 624-695; 7 CFR 2.7, 2.18, 2.53.
9:590	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 1031-1056; 7 CFR 2.18, 2.53.
9:591	dotted-cfr-section	usc	21:2 -> (removed)	21 U.S.C. 1031-1056; 7 CFR 2.18, 2.53.
9:70	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:70	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:71	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:71	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:72	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:72	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:73	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:73	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:74	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:74	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:75	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:75	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:77	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:77	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:78	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:78	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:79	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:79	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:80	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:80	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:81	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:81	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:82	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:82	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:85	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:85	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:86	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:86	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 8301-8317; 7 CFR 2.22, 2.80, and 371.4.
9:88	dotted-cfr-section	usc	7:2 -> (removed)	7 U.S.C. 1901, 7 CFR 2.22, 2.80, 371.4.
9:88	dotted-cfr-section	usc	7:371 -> (removed)	7 U.S.C. 1901, 7 CFR 2.22, 2.80, 371.4.
9:89	dotted-cfr-section	usc	49:2 -> (removed)	49 U.S.C. 80502; 7 CFR 2.22, 2.80, and 371.4.
9:89	dotted-cfr-section	usc	49:371 -> (removed)	49 U.S.C. 80502; 7 CFR 2.22, 2.80, and 371.4.
9:91	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 8301-8317; 19 U.S.C. 1644a(c); 21 U.S.C. 136, 136a, and 618; 7 CFR 2.22, 2.80, and 371.4.
9:91	dotted-cfr-section	usc	21:371 -> (removed)	7 U.S.C. 8301-8317; 19 U.S.C. 1644a(c); 21 U.S.C. 136, 136a, and 618; 7 CFR 2.22, 2.80, and 371.4.
9:92	dotted-cfr-section	usc	31:2 -> (removed)	7 U.S.C. 1622 and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:92	dotted-cfr-section	usc	31:371 -> (removed)	7 U.S.C. 1622 and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:93	dotted-cfr-section	usc	31:2 -> (removed)	7 U.S.C. 1622 and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:93	dotted-cfr-section	usc	31:371 -> (removed)	7 U.S.C. 1622 and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:94	dotted-cfr-section	usc	31:2 -> (removed)	7 U.S.C. 1633, 7701-7772, 7781-7786, and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:94	dotted-cfr-section	usc	31:371 -> (removed)	7 U.S.C. 1633, 7701-7772, 7781-7786, and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:95	dotted-cfr-section	usc	31:2 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:95	dotted-cfr-section	usc	31:371 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
9:96	dotted-cfr-section	usc	21:2 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 136 and 136a; 7 CFR 2.22, 2.80, and 371.4.
9:96	dotted-cfr-section	usc	21:371 -> (removed)	7 U.S.C. 8301-8317; 21 U.S.C. 136 and 136a; 7 CFR 2.22, 2.80, and 371.4.
9:97	dotted-cfr-section	usc	49:2 -> (removed)	7 U.S.C. 8301-8317; 49 U.S.C. 80503; 7 CFR 2.22, 2.80, and 371.4.
9:97	dotted-cfr-section	usc	49:371 -> (removed)	7 U.S.C. 8301-8317; 49 U.S.C. 80503; 7 CFR 2.22, 2.80, and 371.4.
9:98	dotted-cfr-section	usc	31:2 -> (removed)	7 U.S.C. 1622 and 8301-8317; 21 U.S.C. 136 and 136a; 31 U.S.C. 9701; 7 CFR 2.22, 2.80, and 371.4.
