rin	publication_id	edition_year	usc_title	usc_section	usc_appendix	authority_text	whole_citation
3090-AJ11	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ13	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ15	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ24	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ25	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ25	201210	2012	40	17503	False	40 USC 17503	40 USC 17503
3090-AJ26	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ26	201210	2012	40	549	False	40 USC 549	40 USC 549
3090-AJ30	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ31	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AJ32	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3133-AD22	201004	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD22	201004	2010	12	1755	False	12 USC 1755 to 1757	12 USC 1755 to 1757
3133-AD22	201004	2010	12	1759	False	12 USC 1759	12 USC 1759
3133-AD22	201004	2010	12	1761a	False	12 USC 1761a	12 USC 1761a
3133-AD25	201004	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD38	201004	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD38	201004	2010	12	1768	False	12 USC 1768	12 USC 1768
3133-AD38	201004	2010	12	3335	False	12 USC 3335 et seq	12 USC 3335 et seq
3133-AD38	201010	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD38	201010	2010	12	1768	False	12 USC 1768	12 USC 1768
3133-AD38	201010	2010	12	3335	False	12 USC 3335 et seq	12 USC 3335 et seq
3133-AD40	201004	2010	12	1752	False	12 USC 1752(7)	12 USC 1752(7)
3133-AD40	201004	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD40	201004	2010	12	1785	False	12 USC 1785 and 1786	12 USC 1785 and 1786
3133-AD40	201004	2010	12	1786	False	12 USC 1785 and 1786	12 USC 1785 and 1786
3133-AD40	201004	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD40	201010	2010	12	1752	False	12 USC 1752(7)	12 USC 1752(7)
3133-AD40	201010	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD40	201010	2010	12	1785	False	12 USC 1785 and 1786	12 USC 1785 and 1786
3133-AD40	201010	2010	12	1786	False	12 USC 1785 and 1786	12 USC 1785 and 1786
3133-AD40	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD41	201004	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD41	201004	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD41	201010	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD41	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD46	201004	2010	12	1757	False	12 USC 1757(15)	12 USC 1757(15)
3133-AD46	201004	2010	12	1757	False	12 USC 1757(7)	12 USC 1757(7)
3133-AD46	201004	2010	12	1757	False	12 USC 1757(8)	12 USC 1757(8)
3133-AD46	201010	2010	12	1757	False	12 USC 1757(15)	12 USC 1757(15)
3133-AD46	201010	2010	12	1757	False	12 USC 1757(7)	12 USC 1757(7)
3133-AD46	201010	2010	12	1757	False	12 USC 1757(8)	12 USC 1757(8)
3133-AD58	201004	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD58	201010	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD59	201004	2010	12	5101	False	12 USC 5101 et seq	12 USC 5101 et seq
3133-AD59	201010	2010	12	5101	False	12 USC 5101 et seq	12 USC 5101 et seq
3133-AD63	201004	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD63	201004	2010	12	1766	False	12 USC 1766(a)	12 USC 1766(a)
3133-AD63	201004	2010	12	1781	False	12 USC 1781 to 1790	12 USC 1781 to 1790
3133-AD63	201004	2010	12	1790d	False	12 USC 1790d	12 USC 1790d
3133-AD64	201004	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD64	201004	2010	12	1755	False	12 USC 1755 to 1757	12 USC 1755 to 1757
3133-AD64	201004	2010	12	1759	False	12 USC 1759	12 USC 1759
3133-AD64	201004	2010	12	1761	False	12 USC 1761(a) to 1761(b)	12 USC 1761(a) to 1761(b)
3133-AD64	201004	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD64	201004	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD64	201004	2010	12	1784	False	12 USC 1784	12 USC 1784
3133-AD64	201004	2010	12	1787	False	12 USC 1787	12 USC 1787
3133-AD64	201004	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD65	201004	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD65	201004	2010	12	1755	False	12 USC 1755 to 1759	12 USC 1755 to 1759
3133-AD65	201004	2010	12	1761a	False	12 USC 1761a to 1761b	12 USC 1761a to 1761b
3133-AD65	201004	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD65	201004	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD65	201004	2010	12	1784	False	12 USC 1784	12 USC 1784
3133-AD65	201004	2010	12	1786	False	12 USC 1786 to 1787	12 USC 1786 to 1787
3133-AD65	201004	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD65	201010	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD65	201010	2010	12	1755	False	12 USC 1755 to 1759	12 USC 1755 to 1759
3133-AD65	201010	2010	12	1761a	False	12 USC 1761a to 1761b	12 USC 1761a to 1761b
3133-AD65	201010	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD65	201010	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD65	201010	2010	12	1784	False	12 USC 1784	12 USC 1784
3133-AD65	201010	2010	12	1786	False	12 USC 1786 to 1787	12 USC 1786 to 1787
3133-AD65	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD66	201004	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD66	201004	2010	12	1766	False	12 USC 1766(a)	12 USC 1766(a)
3133-AD66	201004	2010	12	1781	False	12 USC 1781 to 1790	12 USC 1781 to 1790
3133-AD66	201004	2010	12	1790d	False	12 USC 1790d	12 USC 1790d
3133-AD66	201010	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD66	201010	2010	12	1766	False	12 USC 1766(a)	12 USC 1766(a)
3133-AD66	201010	2010	12	1781	False	12 USC 1781 to 1790	12 USC 1781 to 1790
3133-AD66	201010	2010	12	1790d	False	12 USC 1790d	12 USC 1790d
3133-AD67	201004	2010	12	1752	False	12 USC 1752(s)	12 USC 1752(s)
3133-AD67	201004	2010	12	1755	False	12 USC 1755 to 1759	12 USC 1755 to 1759
3133-AD67	201004	2010	12	1761a	False	12 USC 1761a	12 USC 1761a
3133-AD67	201004	2010	12	1761b	False	12 USC 1761b	12 USC 1761b
3133-AD67	201004	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD67	201004	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD67	201004	2010	12	1784	False	12 USC 1784	12 USC 1784
3133-AD67	201004	2010	12	1786	False	12 USC 1786 to 1787	12 USC 1786 to 1787
3133-AD67	201004	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD67	201010	2010	12	1752	False	12 USC 1752(s)	12 USC 1752(s)
3133-AD67	201010	2010	12	1755	False	12 USC 1755 to 1759	12 USC 1755 to 1759
3133-AD67	201010	2010	12	1761a	False	12 USC 1761a	12 USC 1761a
3133-AD67	201010	2010	12	1761b	False	12 USC 1761b	12 USC 1761b
3133-AD67	201010	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD67	201010	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD67	201010	2010	12	1784	False	12 USC 1784	12 USC 1784
3133-AD67	201010	2010	12	1786	False	12 USC 1786 to 1787	12 USC 1786 to 1787
3133-AD67	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD68	201004	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD68	201004	2010	12	1755	False	12 USC 1755 to 1757	12 USC 1755 to 1757
3133-AD68	201004	2010	12	1757a	False	12 USC 1757A	12 USC 1757A
3133-AD68	201004	2010	12	1759	False	12 USC 1759	12 USC 1759
3133-AD68	201004	2010	12	1761a	False	12 USC 1761a to 1761b	12 USC 1761a to 1761b
3133-AD68	201004	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD68	201004	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD68	201004	2010	12	1784	False	12 USC 1784 to 1785	12 USC 1784 to 1785
3133-AD68	201004	2010	12	1787	False	12 USC 1787	12 USC 1787
3133-AD68	201004	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD68	201010	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD68	201010	2010	12	1755	False	12 USC 1755 to 1757	12 USC 1755 to 1757
3133-AD68	201010	2010	12	1757a	False	12 USC 1757A	12 USC 1757A
3133-AD68	201010	2010	12	1759	False	12 USC 1759	12 USC 1759
3133-AD68	201010	2010	12	1761a	False	12 USC 1761a to 1761b	12 USC 1761a to 1761b
3133-AD68	201010	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD68	201010	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD68	201010	2010	12	1784	False	12 USC 1784 to 1785	12 USC 1784 to 1785
3133-AD68	201010	2010	12	1787	False	12 USC 1787	12 USC 1787
3133-AD68	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD69	201004	2010	12	1756	False	12 USC 1756 to 1757A	12 USC 1756 to 1757A
3133-AD69	201004	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD69	201004	2010	12	1785	False	12 USC 1785	12 USC 1785
3133-AD69	201004	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD69	201010	2010	12	1756	False	12 USC 1756 to 1757A	12 USC 1756 to 1757A
3133-AD69	201010	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD69	201010	2010	12	1785	False	12 USC 1785	12 USC 1785
3133-AD69	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD70	201004	2010	12	1766	False	12 USC 1766(a)	12 USC 1766(a)
3133-AD70	201004	2010	12	1786	False	12 USC 1786 to 1787	12 USC 1786 to 1787
3133-AD70	201010	2010	12	1766	False	12 USC 1766(a)	12 USC 1766(a)
3133-AD70	201010	2010	12	1786	False	12 USC 1786 to 1787	12 USC 1786 to 1787
3133-AD71	201004	2010	12	1757	False	12 USC 1757(5) et seq	12 USC 1757(5) et seq
3133-AD71	201010	2010	12	1757	False	12 USC 1757(5) et seq	12 USC 1757(5) et seq
3133-AD72	201010	2010	12	4301	False	12 USC 4301	12 USC 4301
3133-AD72	201010	2010	12	4311	False	12 USC 4311(b)	12 USC 4311(b)
3133-AD73	201010	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD73	201010	2010	12	1766	False	12 USC 1766(a)	12 USC 1766(a)
3133-AD73	201010	2010	12	1781	False	12 USC 1781 to 1790	12 USC 1781 to 1790
3133-AD73	201010	2010	12	1786	False	12 USC 1786(t)	12 USC 1786(t)
3133-AD73	201010	2010	12	1790d	False	12 USC 1790d	12 USC 1790d
3133-AD74	201010	2010	12	1761	False	12 USC 1761	12 USC 1761
3133-AD74	201010	2010	12	1762	False	12 USC 1762	12 USC 1762
3133-AD74	201010	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD74	201010	2010	12	1781	False	12 USC 1781	12 USC 1781
3133-AD74	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD75	201010	2010	12	1757	False	12 USC 1757(6)	12 USC 1757(6)
3133-AD76	201010	2010	12	1757	False	12 USC 1757(6)	12 USC 1757(6)
3133-AD77	201010	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD77	201010	2010	12	1755	False	12 USC 1755 to 1759	12 USC 1755 to 1759
3133-AD77	201010	2010	12	1761a	False	12 USC 1761a to 1761b	12 USC 1761a to 1761b
3133-AD77	201010	2010	12	1766	False	12 USC 1766 to 1767	12 USC 1766 to 1767
3133-AD77	201010	2010	12	1782	False	12 USC 1782	12 USC 1782
3133-AD77	201010	2010	12	1784	False	12 USC 1784	12 USC 1784
3133-AD77	201010	2010	12	1786	False	12 USC 1786 to 1787	12 USC 1786 to 1787
3133-AD77	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD78	201010	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD78	201010	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD78	201010	2010	12	1766	False	12 USC 1766	12 USC 1766
3133-AD78	201010	2010	12	1781	False	12 USC 1781 to 1782	12 USC 1781 to 1782
3133-AD78	201010	2010	12	1785	False	12 USC 1785	12 USC 1785
3133-AD78	201010	2010	12	1787	False	12 USC 1787	12 USC 1787
3133-AD78	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD79	201010	2010	12	1752	False	12 USC 1752(5)	12 USC 1752(5)
3133-AD79	201010	2010	12	1757	False	12 USC 1757	12 USC 1757
3133-AD79	201010	2010	12	1765	False	12 USC 1765 to 1766	12 USC 1765 to 1766
3133-AD79	201010	2010	12	1781	False	12 USC 1781 to 1782	12 USC 1781 to 1782
3133-AD79	201010	2010	12	1787	False	12 USC 1787	12 USC 1787
3133-AD79	201010	2010	12	1789	False	12 USC 1789	12 USC 1789
3133-AD80	201010	2010	12	1753	False	12 USC 1753 to 1754	12 USC 1753 to 1754
3133-AD80	201010	2010	12	1758	False	12 USC 1758	12 USC 1758
3133-AD80	201010	2010	12	1766	False	12 USC 1766	12 USC 1766
3135-AA24	201210	2012	41	8101	False	41 USC 8101 et seq	41 USC 8101 et seq
3206-AL36	201210	2012	40	590	False	40 USC 590(g)	40 USC 590(g)
3206-AL85	201210	2012	38	4331	False	38 USC 4331	38 USC 4331
3206-AM17	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
3206-AM17	201210	2012	38	5301	False	38 USC 5301(a)	38 USC 5301(a)
3211-AA01	201210	2012	39	404a	False	39 USC 404a(c)	39 USC 404a(c)
3211-AA07	201210	2012	39	3633	False	39 USC 3633	39 USC 3633
3235-AK31	201004	2010	12	5221	False	12 USC 5221(e)(3)	12 USC 5221(e)(3)
7100-AC69	201004	2010	12	1835a	False	12 USC 1835a	12 USC 1835a
7100-AC69	201004	2010	12	335	False	12 USC 335	12 USC 335
7100-AC69	201010	2010	12	1835a	False	12 USC 1835a	12 USC 1835a
7100-AC69	201010	2010	12	335	False	12 USC 335	12 USC 335
7100-AC73	201004	2010	12	1828	False	12 USC 1828(t)	12 USC 1828(t)
7100-AC73	201010	2010	12	1828	False	12 USC 1828(t)	12 USC 1828(t)
7100-AD03	201004	2010	12	1829b	False	12 USC 1829b	12 USC 1829b
7100-AD03	201004	2010	12	1951	False	12 USC 1951	12 USC 1951
7100-AD03	201010	2010	12	1829b	False	12 USC 1829b	12 USC 1829b
7100-AD03	201010	2010	12	1951	False	12 USC 1951	12 USC 1951
7100-AD23	201004	2010	12	1817	False	12 USC 1817(j)(13) and 1818	12 USC 1817(j)(13) and 1818
7100-AD23	201004	2010	12	1818	False	12 USC 1817(j)(13) and 1818	12 USC 1817(j)(13) and 1818
7100-AD23	201004	2010	12	24	False	12 USC 24	12 USC 24
7100-AD23	201004	2010	12	36	False	12 USC 36	12 USC 36
7100-AD23	201010	2010	12	1817	False	12 USC 1817(j)(13) and 1818	12 USC 1817(j)(13) and 1818
7100-AD23	201010	2010	12	1818	False	12 USC 1817(j)(13) and 1818	12 USC 1817(j)(13) and 1818
7100-AD23	201010	2010	12	24	False	12 USC 24	12 USC 24
7100-AD23	201010	2010	12	36	False	12 USC 36	12 USC 36
7100-AD29	201004	2010	12	324	False	12 USC 324	12 USC 324
7100-AD32	201004	2010	12	501	False	12 USC 501 et seq	12 USC 501 et seq
7100-AD32	201010	2010	12	501	False	12 USC 501 et seq	12 USC 501 et seq
7100-AD34	201004	2010	12	3806	False	12 USC 3806	12 USC 3806
7100-AD34	201010	2010	12	3806	False	12 USC 3806	12 USC 3806
7100-AD39	201004	2010	12	2901	False	12 USC 2901 et seq	12 USC 2901 et seq
7100-AD39	201010	2010	12	2901	False	12 USC 2901 et seq	12 USC 2901 et seq
7100-AD41	201004	2010	12	161	False	12 USC 161	12 USC 161
7100-AD41	201004	2010	12	1818	False	12 USC 1818	12 USC 1818
7100-AD41	201004	2010	12	1828	False	12 USC 1828	12 USC 1828
7100-AD41	201004	2010	12	1831	False	12 USC 1831	12 USC 1831
7100-AD41	201004	2010	12	93a	False	12 USC 93a	12 USC 93a
7100-AD44	201010	2010	12	461	False	12 USC 461	12 USC 461
7100-AD46	201004	2010	12	4802	False	12 USC 4802(6)(I)(A)	12 USC 4802(6)(I)(A)
7100-AD46	201010	2010	12	4802	False	12 USC 4802(6)(I)(A)	12 USC 4802(6)(I)(A)
7100-AD48	201004	2010	12	342	False	12 USC 342	12 USC 342
7100-AD48	201004	2010	12	461	False	12 USC 461(b)(12)	12 USC 461(b)(12)
7100-AD48	201010	2010	12	342	False	12 USC 342	12 USC 342
7100-AD48	201010	2010	12	461	False	12 USC 461(b)(12)	12 USC 461(b)(12)
7100-AD50	201010	2010	12	1828	False	12 USC 1828(c)	12 USC 1828(c)
7100-AD50	201010	2010	12	1842	False	12 USC 1842 to 1844	12 USC 1842 to 1844
7100-AD50	201010	2010	12	2901	False	12 USC 2901 et seq	12 USC 2901 et seq
7100-AD50	201010	2010	12	321	False	12 USC 321	12 USC 321
7100-AD50	201010	2010	12	325	False	12 USC 325	12 USC 325
7100-AD51	201010	2010	12	2804	False	12 USC 2804(a)	12 USC 2804(a)
7100-AD53	201010	2010	12	208	False	12 USC 208	12 USC 208
9000-AL55	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL66	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL78	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL88	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL91	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL93	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL95	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL96	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL97	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AL99	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM01	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM02	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM03	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM06	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM08	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM09	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM10	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM13	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM14	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM15	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM16	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM17	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM18	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM19	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM20	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM21	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM22	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM23	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM24	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM25	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM26	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM27	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM28	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM29	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM30	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM31	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM32	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM33	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM34	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM35	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM36	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM37	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM38	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM39	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM40	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM41	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
9000-AM43	201210	2012	40	121	False	40 U.S.C 121(c)	40 U.S.C 121(c)
9000-AM44	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
